Candidate,Shuffle0_Trial0,Shuffle0_Trial1,Shuffle0_Trial2,Shuffle0_Trial3,Shuffle0_Trial4,Shuffle1_Trial0,Shuffle1_Trial1,Shuffle1_Trial2,Shuffle1_Trial3,Shuffle1_Trial4,Shuffle2_Trial0,Shuffle2_Trial1,Shuffle2_Trial2,Shuffle2_Trial3,Shuffle2_Trial4
135,4,7,8,6,8,8,10,8,12,6,11,5,2,2,5
136,15,14,15,12,13,11,14,15,9,12,3,12,13,10,13
137,9,8,4,7,9,,8,9,8,10,13,8,10,7,7
138,13,10,5,4,6,6,4,10,6,4,7,2,1,1,2
139,3,3,9,1,2,2,2,3,15,2,15,9,5,4,9
140,5,13,13,11,10,14,12,13,13,11,1,14,12,12,12
141,7,11,12,13,12,10,13,11,4,13,10,10,14,9,14
142,11,5,2,9,5,5,5,5,2,3,8,4,6,3,4
143,2,2,7,2,1,1,1,2,14,1,14,15,4,15,10
144,12,4,1,10,4,3,7,4,1,9,6,1,7,8,1
145,1,1,10,3,3,9,3,1,10,7,12,7,3,5,8
146,14,15,14,15,15,13,15,14,11,15,4,13,15,13,15
147,10,9,6,5,7,7,9,6,7,8,9,3,9,14,6
148,8,6,3,8,14,4,6,7,5,5,2,6,8,6,3
149,6,12,11,14,11,12,11,12,3,14,5,11,11,11,11
