Candidate,Shuffle0_Trial0,Shuffle0_Trial1,Shuffle0_Trial2,Shuffle0_Trial3,Shuffle0_Trial4,Shuffle1_Trial0,Shuffle1_Trial1,Shuffle1_Trial2,Shuffle1_Trial3,Shuffle1_Trial4,Shuffle2_Trial0,Shuffle2_Trial1,Shuffle2_Trial2,Shuffle2_Trial3,Shuffle2_Trial4
90,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
91,8,7,7,8,7,7,6,7,7,7,7,7,8,7,7
92,9,8,8,9,8,6,7,8,8,8,8,8,9,8,8
93,2,2,2,2,2,2,3,2,3,2,2,2,2,2,6
94,5,4,4,5,4,5,4,4,5,5,4,5,4,4,2
95,14,13,14,14,14,13,13,13,13,15,14,14,14,14,14
96,3,3,3,3,3,3,2,3,2,3,3,3,3,3,5
97,4,6,6,4,6,15,9,6,6,6,6,4,6,6,4
98,7,9,9,7,9,8,8,9,9,9,9,9,7,9,9
99,11,10,11,10,10,10,12,11,11,11,10,10,11,10,10
100,6,5,5,6,5,4,5,5,4,4,5,6,5,5,3
101,15,15,15,15,15,12,15,15,15,13,15,15,15,15,15
102,12,12,12,12,12,11,11,12,12,12,12,12,12,12,12
103,13,14,13,13,13,14,14,14,14,14,13,13,13,13,13
104,10,11,10,11,11,9,10,10,10,10,11,11,10,11,11
